date,amfi_code,nav,return,return_pct
2022-03-10,100016,520.3416,0.005027439517270027,0.5027439517270027
2022-03-11,100016,517.6372,-0.0051973549683514975,-0.5197354968351497
2022-03-12,100016,517.6372,0.0,0.0
2022-03-13,100016,517.6372,0.0,0.0
2022-03-14,100016,519.2545,0.003124389050864096,0.3124389050864096
2022-03-15,100016,518.432,-0.0015840016793305933,-0.15840016793305933
2022-03-16,100016,516.825,-0.0030997314980556467,-0.3099731498055647
2022-03-17,100016,525.4534,0.016695012818652266,1.6695012818652266
2022-03-18,100016,531.2109,0.010957203816742034,1.0957203816742034
2022-03-19,100016,531.2109,0.0,0.0
2022-03-20,100016,531.2109,0.0,0.0
2022-03-21,100016,532.1264,0.0017234209614296336,0.17234209614296336
2022-03-22,100016,521.6911,-0.019610566211336278,-1.9610566211336278
2022-03-23,100016,520.3011,-0.002664411947989831,-0.2664411947989831
2022-03-24,100016,533.1283,0.024653417031022862,2.465341703102286
2022-03-25,100016,532.3194,-0.0015172707957915588,-0.15172707957915588
2022-03-26,100016,532.3194,0.0,0.0
2022-03-27,100016,532.3194,0.0,0.0
2022-03-28,100016,537.8012,0.010297952695317969,1.029795269531797
2022-03-29,100016,544.965,0.013320535543617229,1.332053554361723
2022-03-30,100016,546.3002,0.002450065600543061,0.2450065600543061
2022-03-31,100016,542.5392,-0.006884493177926609,-0.6884493177926609
2022-04-01,100016,531.285,-0.020743570234187825,-2.0743570234187825
2022-04-02,100016,531.285,0.0,0.0
2022-04-03,100016,531.285,0.0,0.0
2022-04-04,100016,534.7762,0.006571237659636742,0.6571237659636742
2022-04-05,100016,531.2213,-0.006647453645094892,-0.6647453645094892
2022-04-06,100016,532.3217,0.002071453083676955,0.2071453083676955
2022-04-07,100016,526.7582,-0.010451386821164643,-1.0451386821164643
2022-04-08,100016,525.7986,-0.0018217087080941718,-0.18217087080941718
2022-04-09,100016,525.7986,0.0,0.0
2022-04-10,100016,525.7986,0.0,0.0
2022-04-11,100016,526.2264,0.0008136195113490619,0.08136195113490619
2022-04-12,100016,527.7466,0.0028888706457903535,0.28888706457903535
2022-04-13,100016,522.8529,-0.009272821463937375,-0.9272821463937375
2022-04-14,100016,528.6739,0.011133150452067975,1.1133150452067975
2022-04-15,100016,526.1696,-0.004736946537364672,-0.47369465373646724
2022-04-16,100016,526.1696,0.0,0.0
2022-04-17,100016,526.1696,0.0,0.0
2022-04-18,100016,518.7241,-0.014150380409662433,-1.4150380409662433
2022-04-19,100016,518.493,-0.0004455162195085016,-0.04455162195085016
2022-04-20,100016,518.9178,0.000819297463996671,0.0819297463996671
2022-04-21,100016,519.9214,0.0019340250035746465,0.19340250035746465
2022-04-22,100016,526.4763,0.012607482592561281,1.260748259256128
2022-04-23,100016,526.4763,0.0,0.0
2022-04-24,100016,526.4763,0.0,0.0
2022-04-25,100016,525.6507,-0.001568161757708797,-0.1568161757708797
2022-04-26,100016,525.3674,-0.0005389510562814337,-0.05389510562814337
2022-04-27,100016,520.5493,-0.009170915439366767,-0.9170915439366767
2022-04-28,100016,524.6005,0.007782548165947034,0.7782548165947034
2022-04-29,100016,525.7251,0.002143726511888655,0.2143726511888655
2022-04-30,100016,525.7251,0.0,0.0
2022-05-01,100016,525.7251,0.0,0.0
2022-05-02,100016,524.0515,-0.0031834127759925446,-0.31834127759925446
2022-05-03,100016,515.5881,-0.016149939462056673,-1.6149939462056673
2022-05-04,100016,522.4674,0.013342627574220556,1.3342627574220556
2022-05-05,100016,517.1078,-0.01025824769162631,-1.025824769162631
2022-05-06,100016,514.6837,-0.004687803974335658,-0.4687803974335658
2022-05-07,100016,514.6837,0.0,0.0
2022-05-08,100016,514.6837,0.0,0.0
2022-05-09,100016,516.5793,0.0036830387284461086,0.36830387284461086
2022-05-10,100016,511.4204,-0.009986656453326748,-0.9986656453326748
2022-05-11,100016,504.9889,-0.012575759590348734,-1.2575759590348734
2022-05-12,100016,495.8735,-0.018050693787526884,-1.8050693787526884
2022-05-13,100016,499.2941,0.006898130269111125,0.6898130269111125
2022-05-14,100016,499.2941,0.0,0.0
2022-05-15,100016,499.2941,0.0,0.0
2022-05-16,100016,497.1556,-0.004283046805479973,-0.4283046805479973
2022-05-17,100016,510.4206,0.02668178735188742,2.668178735188742
2022-05-18,100016,506.2251,-0.008219691760089631,-0.8219691760089631
2022-05-19,100016,502.3871,-0.007581607470668716,-0.7581607470668716
2022-05-20,100016,500.1462,-0.004460504658658548,-0.44605046586585484
2022-05-21,100016,500.1462,0.0,0.0
2022-05-22,100016,500.1462,0.0,0.0
2022-05-23,100016,501.4785,0.0026638210987106614,0.26638210987106614
2022-05-24,100016,499.6609,-0.0036244824055268188,-0.3624482405526819
2022-05-25,100016,502.6257,0.005933624183921404,0.5933624183921404
2022-05-26,100016,498.5637,-0.008081560493225948,-0.8081560493225948
2022-05-27,100016,492.78,-0.011600724240453109,-1.1600724240453109
2022-05-28,100016,492.78,0.0,0.0
2022-05-29,100016,492.78,0.0,0.0
2022-05-30,100016,485.277,-0.01522586143918181,-1.522586143918181
2022-05-31,100016,476.0989,-0.018913115602016917,-1.8913115602016917
2022-06-01,100016,474.1732,-0.004044747845458163,-0.4044747845458163
2022-06-02,100016,473.1602,-0.002136350177530111,-0.21363501775301108
2022-06-03,100016,470.7754,-0.005040153419497262,-0.5040153419497262
2022-06-04,100016,470.7754,0.0,0.0
2022-06-05,100016,470.7754,0.0,0.0
2022-06-06,100016,476.2119,0.011547969583797224,1.1547969583797224
2022-06-07,100016,481.6458,0.011410676633658134,1.1410676633658134
2022-06-08,100016,480.4735,-0.002433946273381782,-0.24339462733817818
2022-06-09,100016,473.1759,-0.015188350658256855,-1.5188350658256855
2022-06-10,100016,471.0598,-0.004472121255541528,-0.4472121255541528
2022-06-11,100016,471.0598,0.0,0.0
2022-06-12,100016,471.0598,0.0,0.0
2022-06-13,100016,468.8163,-0.004762664952517648,-0.4762664952517648
2022-06-14,100016,466.3477,-0.005265601899933969,-0.5265601899933969
2022-06-15,100016,463.7261,-0.005621556619663792,-0.5621556619663792
2022-06-16,100016,461.2993,-0.0052332616171484325,-0.5233261617148433
2022-06-17,100016,459.9666,-0.0028890137054186082,-0.2889013705418608
2022-06-18,100016,459.9666,0.0,0.0
2022-06-19,100016,459.9666,0.0,0.0
2022-06-20,100016,457.6317,-0.005076238144247847,-0.5076238144247847
2022-06-21,100016,458.7099,0.002356043080057546,0.2356043080057546
2022-06-22,100016,460.4075,0.003700813956707849,0.3700813956707849
2022-06-23,100016,456.9604,-0.0074870630908489,-0.74870630908489
2022-06-24,100016,462.3501,0.011794676300178386,1.1794676300178386
2022-06-25,100016,462.3501,0.0,0.0
2022-06-26,100016,462.3501,0.0,0.0
2022-06-27,100016,458.6076,-0.008094515389960977,-0.8094515389960977
2022-06-28,100016,452.344,-0.013657863498119038,-1.3657863498119038
2022-06-29,100016,454.0998,0.0038815591673593275,0.38815591673593275
2022-06-30,100016,451.0707,-0.006670560083928745,-0.6670560083928745
2022-07-01,100016,452.584,0.0033549064481466218,0.3354906448146622
2022-07-02,100016,452.584,0.0,0.0
2022-07-03,100016,452.584,0.0,0.0
2022-07-04,100016,443.3196,-0.020470012196630916,-2.0470012196630916
2022-07-05,100016,449.0289,0.01287851924435568,1.287851924435568
2022-07-06,100016,451.9322,0.006465730824897875,0.6465730824897875
2022-07-07,100016,446.2213,-0.012636630007775596,-1.2636630007775596
2022-07-08,100016,440.6669,-0.012447635287692438,-1.2447635287692438
2022-07-09,100016,440.6669,0.0,0.0
2022-07-10,100016,440.6669,0.0,0.0
2022-07-11,100016,447.4448,0.01538100547147958,1.538100547147958
2022-07-12,100016,444.7739,-0.0059692279360492595,-0.596922793604926
2022-07-13,100016,441.7416,-0.006817621267794727,-0.6817621267794727
2022-07-14,100016,433.2246,-0.019280502447584724,-1.9280502447584724
2022-07-15,100016,432.1093,-0.00257441521095525,-0.257441521095525
2022-07-16,100016,432.1093,0.0,0.0
2022-07-17,100016,432.1093,0.0,0.0
2022-07-18,100016,431.4649,-0.0014912893566512153,-0.14912893566512153
2022-07-19,100016,434.4201,0.006849224583506119,0.6849224583506119
2022-07-20,100016,429.3142,-0.011753369606977149,-1.1753369606977149
2022-07-21,100016,423.8151,-0.012809033570285067,-1.2809033570285067
2022-07-22,100016,425.7236,0.004503142997972498,0.4503142997972498
2022-07-23,100016,425.7236,0.0,0.0
2022-07-24,100016,425.7236,0.0,0.0
2022-07-25,100016,429.7419,0.009438753219224827,0.9438753219224827
2022-07-26,100016,424.047,-0.013251907714839861,-1.3251907714839861
2022-07-27,100016,428.3319,0.010104776121514725,1.0104776121514725
2022-07-28,100016,428.6948,0.0008472401892083425,0.08472401892083425
2022-07-29,100016,433.0659,0.010196298158970052,1.0196298158970052
2022-07-30,100016,433.0659,0.0,0.0
2022-07-31,100016,433.0659,0.0,0.0
2022-08-01,100016,433.0211,-0.00010344845899901145,-0.010344845899901145
2022-08-02,100016,423.7137,-0.021494102712315777,-2.1494102712315777
2022-08-03,100016,423.3646,-0.0008239053870573443,-0.08239053870573443
2022-08-04,100016,427.5619,0.009914149647844761,0.9914149647844761
2022-08-05,100016,424.424,-0.0073390542983367,-0.73390542983367
2022-08-06,100016,424.424,0.0,0.0
2022-08-07,100016,424.424,0.0,0.0
2022-08-08,100016,423.1925,-0.0029015795525229038,-0.2901579552522904
2022-08-09,100016,422.7537,-0.001036880379496341,-0.1036880379496341
2022-08-10,100016,412.293,-0.024744195024194893,-2.4744195024194893
2022-08-11,100016,418.6311,0.015372805262277023,1.5372805262277023
2022-08-12,100016,415.5307,-0.0074060431726166165,-0.7406043172616616
2022-08-13,100016,415.5307,0.0,0.0
2022-08-14,100016,415.5307,0.0,0.0
2022-08-15,100016,417.6036,0.004988560412022336,0.4988560412022336
2022-08-16,100016,417.4997,-0.00024880053716003214,-0.024880053716003214
2022-08-17,100016,422.3739,0.011674738927956119,1.1674738927956119
2022-08-18,100016,424.1079,0.004105367306076468,0.41053673060764684
2022-08-19,100016,423.4485,-0.0015547930137588262,-0.15547930137588262
2022-08-20,100016,423.4485,0.0,0.0
2022-08-21,100016,423.4485,0.0,0.0
2022-08-22,100016,420.3416,-0.007337137810146888,-0.7337137810146888
2022-08-23,100016,423.5281,0.007580739094108058,0.7580739094108058
2022-08-24,100016,416.803,-0.015878757513373976,-1.5878757513373976
2022-08-25,100016,419.4003,0.006231481059397304,0.6231481059397304
2022-08-26,100016,415.5691,-0.009134948162888845,-0.9134948162888845
2022-08-27,100016,415.5691,0.0,0.0
2022-08-28,100016,415.5691,0.0,0.0
2022-08-29,100016,420.401,0.011627187873208156,1.1627187873208156
2022-08-30,100016,421.2166,0.0019400524737096525,0.19400524737096525
2022-08-31,100016,423.8348,0.006215804410367287,0.6215804410367287
2022-09-01,100016,424.3603,0.001239869873828292,0.1239869873828292
2022-09-02,100016,418.068,-0.014827730115187565,-1.4827730115187565
2022-09-03,100016,418.068,0.0,0.0
2022-09-04,100016,418.068,0.0,0.0
2022-09-05,100016,415.1206,-0.007050049274280656,-0.7050049274280656
2022-09-06,100016,417.805,0.006466554538608671,0.6466554538608671
2022-09-07,100016,418.6355,0.001987769413960949,0.19877694139609492
2022-09-08,100016,423.2368,0.01099118445521241,1.099118445521241
2022-09-09,100016,424.9639,0.004080694306355159,0.40806943063551593
2022-09-10,100016,424.9639,0.0,0.0
2022-09-11,100016,424.9639,0.0,0.0
2022-09-12,100016,421.5737,-0.007977618804797415,-0.7977618804797415
2022-09-13,100016,418.8403,-0.006483801053054239,-0.6483801053054239
2022-09-14,100016,419.437,0.0014246480102320103,0.14246480102320103
2022-09-15,100016,411.1759,-0.019695687314185473,-1.9695687314185473
2022-09-16,100016,417.5046,0.015391709484918747,1.5391709484918747
2022-09-17,100016,417.5046,0.0,0.0
2022-09-18,100016,417.5046,0.0,0.0
2022-09-19,100016,419.3505,0.004421268651890298,0.44212686518902977
2022-09-20,100016,424.1319,0.011401917965997432,1.1401917965997432
2022-09-21,100016,418.4765,-0.013334059522521091,-1.3334059522521091
2022-09-22,100016,423.3133,0.011558116166618726,1.1558116166618726
2022-09-23,100016,431.9494,0.02040120166316539,2.040120166316539
2022-09-24,100016,431.9494,0.0,0.0
2022-09-25,100016,431.9494,0.0,0.0
2022-09-26,100016,427.1671,-0.011071435682049824,-1.1071435682049824
2022-09-27,100016,430.305,0.007345837261343302,0.7345837261343302
2022-09-28,100016,430.5313,0.0005259060433877583,0.052590604338775826
2022-09-29,100016,424.9261,-0.013019262478709326,-1.3019262478709326
2022-09-30,100016,426.9974,0.004874494647422178,0.48744946474221784
2022-10-01,100016,426.9974,0.0,0.0
2022-10-02,100016,426.9974,0.0,0.0
2022-10-03,100016,430.3701,0.007898642942556489,0.7898642942556489
2022-10-04,100016,428.3154,-0.00477426289605154,-0.477426289605154
2022-10-05,100016,432.9656,0.010856952610155846,1.0856952610155846
2022-10-06,100016,426.8679,-0.014083566916170631,-1.4083566916170631
2022-10-07,100016,421.495,-0.012586797929757698,-1.2586797929757698
2022-10-08,100016,421.495,0.0,0.0
2022-10-09,100016,421.495,0.0,0.0
2022-10-10,100016,422.2208,0.0017219658596188125,0.17219658596188125
2022-10-11,100016,422.5333,0.0007401340720305516,0.07401340720305516
2022-10-12,100016,420.0881,-0.005786999509861168,-0.5786999509861168
2022-10-13,100016,423.3166,0.007685292680273514,0.7685292680273514
2022-10-14,100016,425.5227,0.0052114658390434165,0.5211465839043417
2022-10-15,100016,425.5227,0.0,0.0
2022-10-16,100016,425.5227,0.0,0.0
2022-10-17,100016,428.9765,0.008116605765097873,0.8116605765097873
2022-10-18,100016,428.7321,-0.0005697281785831398,-0.056972817858313984
2022-10-19,100016,431.2389,0.005847007956716999,0.5847007956716999
2022-10-20,100016,429.769,-0.0034085515012676204,-0.34085515012676204
2022-10-21,100016,437.8501,0.018803357152330724,1.8803357152330724
2022-10-22,100016,437.8501,0.0,0.0
2022-10-23,100016,437.8501,0.0,0.0
2022-10-24,100016,434.9481,-0.006627839070951436,-0.6627839070951436
2022-10-25,100016,443.3278,0.01926597679125397,1.926597679125397
2022-10-26,100016,443.6931,0.0008239952468580558,0.08239952468580558
2022-10-27,100016,438.5694,-0.01154784692392119,-1.154784692392119
2022-10-28,100016,444.122,0.012660710026737076,1.2660710026737076
2022-10-29,100016,444.122,0.0,0.0
2022-10-30,100016,444.122,0.0,0.0
2022-10-31,100016,444.8448,0.0016274807372749223,0.16274807372749223
2022-11-01,100016,448.4277,0.00805426971384171,0.8054269713841711
2022-11-02,100016,453.5279,0.011373516845636367,1.1373516845636367
2022-11-03,100016,455.1164,0.0035025408580156014,0.35025408580156014
2022-11-04,100016,452.9791,-0.004696161245782315,-0.46961612457823154
2022-11-05,100016,452.9791,0.0,0.0
2022-11-06,100016,452.9791,0.0,0.0
2022-11-07,100016,457.1295,0.009162453631966772,0.9162453631966772
2022-11-08,100016,457.3685,0.0005228277763740241,0.05228277763740241
2022-11-09,100016,460.3808,0.00658615536487539,0.658615536487539
2022-11-10,100016,451.9519,-0.018308539365672893,-1.8308539365672893
2022-11-11,100016,453.9711,0.004467732075028152,0.44677320750281524
2022-11-12,100016,453.9711,0.0,0.0
2022-11-13,100016,453.9711,0.0,0.0
2022-11-14,100016,451.6546,-0.005102747729976542,-0.5102747729976542
2022-11-15,100016,458.5248,0.015211181287647646,1.5211181287647646
2022-11-16,100016,461.2893,0.006029117727111011,0.6029117727111011
2022-11-17,100016,462.5046,0.0026345722738418953,0.26345722738418953
2022-11-18,100016,464.7322,0.004816384528932183,0.48163845289321827
2022-11-19,100016,464.7322,0.0,0.0
2022-11-20,100016,464.7322,0.0,0.0
2022-11-21,100016,460.8957,-0.008255291972452117,-0.8255291972452117
2022-11-22,100016,467.7825,0.014942209267736928,1.4942209267736928
2022-11-23,100016,476.316,0.01824245242179856,1.824245242179856
2022-11-24,100016,478.216,0.003988948513172108,0.3988948513172108
2022-11-25,100016,485.221,0.014648192448600605,1.4648192448600605
2022-11-26,100016,485.221,0.0,0.0
2022-11-27,100016,485.221,0.0,0.0
2022-11-28,100016,483.0407,-0.004493416402010619,-0.44934164020106193
2022-11-29,100016,479.9044,-0.0064928276230139526,-0.6492827623013953
2022-11-30,100016,480.3253,0.0008770496790611038,0.08770496790611038
2022-12-01,100016,482.4201,0.004361211037603008,0.4361211037603008
2022-12-02,100016,480.9949,-0.002954271598550773,-0.2954271598550773
2022-12-03,100016,480.9949,0.0,0.0
2022-12-04,100016,480.9949,0.0,0.0
2022-12-05,100016,483.5309,0.005272405175190009,0.5272405175190009
2022-12-06,100016,485.0894,0.0032231652620340334,0.32231652620340334
2022-12-07,100016,481.0854,-0.00825414861672924,-0.825414861672924
2022-12-08,100016,483.5409,0.005104083391431091,0.5104083391431091
2022-12-09,100016,487.4889,0.008164769515877524,0.8164769515877524
2022-12-10,100016,487.4889,0.0,0.0
2022-12-11,100016,487.4889,0.0,0.0
2022-12-12,100016,488.4785,0.0020299949393718375,0.20299949393718375
2022-12-13,100016,493.7241,0.01073865072874236,1.073865072874236
2022-12-14,100016,488.7036,-0.010168634668633825,-1.0168634668633825
2022-12-15,100016,490.9778,0.004653536417575044,0.4653536417575044
2022-12-16,100016,486.1873,-0.009757060298856701,-0.9757060298856701
2022-12-17,100016,486.1873,0.0,0.0
2022-12-18,100016,486.1873,0.0,0.0
2022-12-19,100016,481.6822,-0.00926618198377449,-0.9266181983774491
2022-12-20,100016,479.2566,-0.005035685354368602,-0.5035685354368602
2022-12-21,100016,475.5366,-0.007762021430690713,-0.7762021430690713
2022-12-22,100016,473.4881,-0.0043077651646582504,-0.43077651646582504
2022-12-23,100016,472.8386,-0.0013717345800242642,-0.13717345800242642
2022-12-24,100016,472.8386,0.0,0.0
2022-12-25,100016,472.8386,0.0,0.0
2022-12-26,100016,476.5883,0.00793019013253149,0.7930190132531489
2022-12-27,100016,475.4855,-0.002313946859375249,-0.23139468593752488
2022-12-28,100016,469.1246,-0.013377695008575441,-1.337769500857544
2022-12-29,100016,474.1097,0.01062638795748505,1.062638795748505
2022-12-30,100016,470.8654,-0.006842931076921577,-0.6842931076921577
2022-12-31,100016,470.8654,0.0,0.0
2023-01-01,100016,470.8654,0.0,0.0
2023-01-02,100016,470.8644,-2.123749164861799e-06,-0.0002123749164861799
2023-01-03,100016,472.9663,0.0044639178498098175,0.44639178498098175
2023-01-04,100016,474.0441,0.002278809293600803,0.2278809293600803
2023-01-05,100016,478.8877,0.0102176147746591,1.02176147746591
2023-01-06,100016,481.1631,0.004751427109111361,0.47514271091113613
2023-01-07,100016,481.1631,0.0,0.0
2023-01-08,100016,481.1631,0.0,0.0
2023-01-09,100016,477.7684,-0.007055196044750689,-0.7055196044750689
2023-01-10,100016,487.2879,0.0199249259683143,1.99249259683143
2023-01-11,100016,488.3757,0.0022323558619041783,0.22323558619041783
2023-01-12,100016,487.9931,-0.0007834132615525125,-0.07834132615525125
2023-01-13,100016,492.4132,0.009057710037293498,0.9057710037293498
2023-01-14,100016,492.4132,0.0,0.0
2023-01-15,100016,492.4132,0.0,0.0
2023-01-16,100016,493.7523,0.0027194640598586783,0.27194640598586783
2023-01-17,100016,495.7495,0.0040449431830495985,0.40449431830495985
2023-01-18,100016,507.0277,0.0227497960159313,2.27497960159313
2023-01-19,100016,506.06,-0.0019085742258262428,-0.19085742258262428
2023-01-20,100016,504.9042,-0.00228391890289692,-0.22839189028969198
2023-01-21,100016,504.9042,0.0,0.0
2023-01-22,100016,504.9042,0.0,0.0
2023-01-23,100016,505.6844,0.001545243632356419,0.1545243632356419
2023-01-24,100016,510.7491,0.010015535381356466,1.0015535381356466
2023-01-25,100016,504.268,-0.012689400725326871,-1.2689400725326871
2023-01-26,100016,495.8578,-0.01667803628229425,-1.667803628229425
2023-01-27,100016,493.5515,-0.004651131836587052,-0.46511318365870524
2023-01-28,100016,493.5515,0.0,0.0
2023-01-29,100016,493.5515,0.0,0.0
2023-01-30,100016,486.7415,-0.013797952189386509,-1.3797952189386509
2023-01-31,100016,485.1715,-0.003225531416573224,-0.3225531416573224
2023-02-01,100016,487.5779,0.004959895624536914,0.4959895624536914
2023-02-02,100016,484.0122,-0.007313087816326336,-0.7313087816326336
2023-02-03,100016,478.2065,-0.011994945581950245,-1.1994945581950245
2023-02-04,100016,478.2065,0.0,0.0
2023-02-05,100016,478.2065,0.0,0.0
2023-02-06,100016,478.7459,0.0011279645927020354,0.11279645927020354
2023-02-07,100016,482.6505,0.008155892301114243,0.8155892301114243
2023-02-08,100016,475.7347,-0.014328794852590088,-1.4328794852590088
2023-02-09,100016,479.4358,0.007779756238088131,0.7779756238088131
2023-02-10,100016,483.1532,0.007753697158201511,0.7753697158201511
2023-02-11,100016,483.1532,0.0,0.0
2023-02-12,100016,483.1532,0.0,0.0
2023-02-13,100016,487.4872,0.008970239667252411,0.8970239667252411
2023-02-14,100016,493.0082,0.011325425570148262,1.1325425570148262
2023-02-15,100016,502.9354,0.020135973397602758,2.0135973397602758
2023-02-16,100016,501.6171,-0.002621211392158984,-0.2621211392158984
2023-02-17,100016,502.3612,0.001483402380022536,0.1483402380022536
2023-02-18,100016,502.3612,0.0,0.0
2023-02-19,100016,502.3612,0.0,0.0
2023-02-20,100016,500.7778,-0.0031519153947398015,-0.31519153947398015
2023-02-21,100016,501.045,0.0005335699785413706,0.053356997854137056
2023-02-22,100016,508.1265,0.014133461066371256,1.4133461066371256
2023-02-23,100016,502.3938,-0.011282033115769474,-1.1282033115769474
2023-02-24,100016,498.8505,-0.007052833852646989,-0.7052833852646989
2023-02-25,100016,498.8505,0.0,0.0
2023-02-26,100016,498.8505,0.0,0.0
2023-02-27,100016,505.2068,0.012741893613417155,1.2741893613417155
2023-02-28,100016,510.0352,0.009557274367645086,0.9557274367645086
2023-03-01,100016,508.6667,-0.00268314814350068,-0.268314814350068
2023-03-02,100016,512.7785,0.008083485708814786,0.8083485708814786
2023-03-03,100016,514.5893,0.0035313493057917977,0.3531349305791798
2023-03-04,100016,514.5893,0.0,0.0
2023-03-05,100016,514.5893,0.0,0.0
2023-03-06,100016,521.7123,0.013842106705289181,1.384210670528918
2023-03-07,100016,522.3246,0.0011736353541980105,0.11736353541980105
2023-03-08,100016,527.3425,0.009606861327228211,0.9606861327228211
2023-03-09,100016,540.0526,0.024102172686631507,2.4102172686631507
2023-03-10,100016,543.1889,0.005807397279450122,0.5807397279450122
2023-03-11,100016,543.1889,0.0,0.0
2023-03-12,100016,543.1889,0.0,0.0
2023-03-13,100016,543.7057,0.0009514185580743462,0.09514185580743462
2023-03-14,100016,547.4632,0.006910907867988314,0.6910907867988314
2023-03-15,100016,545.984,-0.0027019167681041623,-0.2701916768104162
2023-03-16,100016,557.892,0.02181016293517768,2.181016293517768
2023-03-17,100016,559.067,0.002106142407491074,0.2106142407491074
2023-03-18,100016,559.067,0.0,0.0
2023-03-19,100016,559.067,0.0,0.0
2023-03-20,100016,558.0108,-0.0018892190023735989,-0.18892190023735989
2023-03-21,100016,554.1991,-0.006830871373815661,-0.6830871373815661
2023-03-22,100016,559.8766,0.010244513208339745,1.0244513208339745
2023-03-23,100016,564.466,0.008197163446373557,0.8197163446373557
2023-03-24,100016,562.2856,-0.003862765870752072,-0.3862765870752072
2023-03-25,100016,562.2856,0.0,0.0
2023-03-26,100016,562.2856,0.0,0.0
2023-03-27,100016,565.443,0.005615295856767233,0.5615295856767233
2023-03-28,100016,558.258,-0.012706851088438498,-1.2706851088438498
2023-03-29,100016,559.4579,0.0021493646306904868,0.21493646306904868
2023-03-30,100016,561.9861,0.0045190174274059025,0.45190174274059025
2023-03-31,100016,570.8065,0.015695050108890607,1.5695050108890607
